term,chunk_id
fighting,2166
fighting,2171
fighting,2181
fighting,2195
fighting,2222
fighting,2223
fighting,2224
fighting,2229
fighting,2232
fighting,2268
fighting,2298
fighting,2302
fighting,2310
fighting,2313
fighting,2314
fighting,2316
fighting,2322
fighting,2327
fighting,2330
fighting,2331
fighting,2332
fighting,2400
fighting,2455
fighting,2456
fighting,2517
fighting,2526
fighting,2607
fighting,2732
fighting,2905
fighting,2962
fighting,2977
element,18
element,433
element,950
element,1351
element,1369
element,1719
element,1724
element,2339
element,2363
element,2922
element,2939
element,2956
rebels,18
rebels,496
rebels,513
rebels,652
rebels,730
rebels,734
rebels,1150
rebels,1151
rebels,1729
rebels,1731
rebels,1740
rebels,1880
rebels,1886
rebels,2194
rebels,2288
orders,18
orders,96
orders,134
orders,656
orders,660
orders,663
orders,664
orders,665
orders,671
orders,885
orders,921
orders,1189
orders,1192
orders,1242
orders,1337
orders,1445
orders,1452
orders,1581
orders,1585
orders,1755
orders,1757
orders,1758
orders,1762
orders,1764
orders,1765
orders,1766
orders,1767
orders,1772
orders,1773
orders,2024
orders,2041
orders,2060
orders,2062
orders,2103
orders,2106
orders,2107
orders,2131
orders,2190
orders,2193
orders,2210
orders,2213
orders,2216
orders,2226
orders,2233
orders,2268
orders,2269
orders,2278
orders,2281
orders,2313
orders,2446
orders,2470
orders,2472
orders,2479
orders,2488
orders,2586
orders,2587
orders,2645
orders,2657
ears,18
ears,26
ears,352
ears,604
ears,664
ears,973
ears,1418
ears,1446
ears,1447
ears,1449
ears,1454
ears,1667
ears,1668
ears,1755
ears,2106
ears,2158
ears,2275
ears,2351
ears,2802
kings,18
kings,25
kings,70
kings,132
kings,138
kings,185
kings,194
kings,386
kings,1256
kings,1755
kings,1761
kings,1763
kings,2551
kings,2553
kings,2563
kings,2564
kings,2565
kings,2574
kings,2583
kings,2584
kings,2656
kings,2842
kings,2845
lords,18
lords,254
lords,255
lords,415
lords,431
lords,663
lords,1377
lords,1434
lords,1664
lords,1755
lords,1761
lords,1934
lords,1935
lords,2058
lords,2192
lords,2552
lords,2561
lords,2655
lords,2842
lords,2845
lords,2932
lords,2962
commanders,18
commanders,132
commanders,138
commanders,155
commanders,197
commanders,282
commanders,315
commanders,320
commanders,337
commanders,338
commanders,339
commanders,351
commanders,496
commanders,512
commanders,513
commanders,683
commanders,698
commanders,744
commanders,922
commanders,934
commanders,1036
commanders,1040
commanders,1042
commanders,1043
commanders,1049
commanders,1050
commanders,1147
commanders,1320
commanders,1360
commanders,1370
commanders,1554
commanders,1712
commanders,1734
commanders,1755
commanders,1759
commanders,1760
commanders,1817
commanders,1976
commanders,2006
commanders,2015
commanders,2031
commanders,2167
commanders,2193
commanders,2224
commanders,2411
commanders,2435
commanders,2818
commanders,2888
commanders,2906
philosophy,18
philosophy,531
philosophy,586
philosophy,595
philosophy,780
philosophy,798
philosophy,801
philosophy,868
philosophy,869
philosophy,870
philosophy,1030
philosophy,1193
philosophy,1777
gain,18
gain,284
gain,1215
gain,1327
gain,1662
gain,1723
gain,1725
gain,1777
gain,1778
gain,1781
gain,1782
gain,1784
gain,1842
gain,2062
gain,2103
gain,2131
gain,2598
gain,2599
gain,2600
gain,2837
risks,18
risks,77
risks,83
risks,595
risks,1204
risks,1777
risks,1779
risks,1780
risks,1781
risks,1782
risks,1783
risks,1787
risks,1788
risks,1837
gains,18
gains,391
gains,413
gains,445
gains,587
gains,774
gains,1047
gains,1204
gains,1613
gains,1710
gains,1722
gains,1777
gains,1779
gains,1780
gains,1781
gains,1782
gains,1783
gains,1787
gains,2393
gains,2398
gains,2730
gains,2731
gains,2854
harm,18
harm,739
harm,877
harm,884
harm,1722
harm,1746
harm,1789
harm,1797
harm,2089
harm,2545
harm,2601
harm,2659
harm,2841
governance,18
governance,35
governance,182
governance,415
governance,553
governance,883
governance,884
governance,896
governance,1811
governance,1833
governance,2226
governance,2488
governance,2499
governance,2925
chaos,18
chaos,19
chaos,155
chaos,435
chaos,636
chaos,967
chaos,1020
chaos,1022
chaos,1023
chaos,1024
chaos,1025
chaos,1031
chaos,1080
chaos,1434
chaos,1497
chaos,1506
chaos,1508
chaos,1545
chaos,1596
chaos,1764
chaos,1811
chaos,1833
chaos,1980
chaos,2021
chaos,2022
chaos,2124
chaos,2217
chaos,2287
chaos,2343
chaos,2399
chaos,2413
chaos,2439
chaos,2441
chaos,2681
chaos,2690
chaos,2712
chaos,2739
reality,19
reality,127
reality,166
reality,276
reality,279
reality,415
reality,537
reality,642
reality,676
reality,728
reality,755
reality,781
reality,819
reality,921
reality,937
reality,961
reality,995
reality,1001
reality,1023
reality,1031
reality,1127
reality,1144
reality,1236
reality,1243
reality,1301
reality,1366
reality,1709
reality,1744
reality,1789
reality,1811
reality,1815
reality,1833
reality,1840
reality,1903
reality,2054
reality,2155
reality,2159
reality,2301
reality,2403
reality,2429
reality,2774
reality,2913
reality,2972
reality,2986
reality,3028
flaws,19
flaws,1834
flaws,1835
flaws,1836
flaws,1838
flaws,1850
leaders,19
leaders,59
leaders,85
leaders,100
leaders,135
leaders,155
leaders,175
leaders,202
leaders,253
leaders,267
leaders,364
leaders,690
leaders,794
leaders,865
leaders,974
leaders,1041
leaders,1121
leaders,1122
leaders,1125
leaders,1141
leaders,1142
leaders,1215
leaders,1299
leaders,1354
leaders,1359
leaders,1368
leaders,1663
leaders,1808
leaders,1816
leaders,1834
leaders,1870
leaders,1904
leaders,2006
leaders,2030
leaders,2041
leaders,2198
leaders,2224
leaders,2261
leaders,2281
leaders,2284
leaders,2434
leaders,2438
leaders,2454
leaders,2499
leaders,2558
leaders,2641
leaders,2723
leaders,2738
leaders,2739
leaders,2802
leaders,2815
leaders,2854
leaders,2865
leaders,2876
leaders,2886
leaders,2888
leaders,2906
leaders,2936
luck,20
luck,77
luck,276
luck,457
luck,826
luck,868
luck,1007
luck,1719
luck,1778
luck,1783
luck,1826
luck,1876
luck,1890
luck,1891
luck,1955
luck,2107
luck,2158
luck,2984
mindset,20
mindset,1279
mindset,1284
mindset,1876
mindset,2017
mindset,2039
mindset,2470
combat,20
combat,205
combat,214
combat,1557
combat,1795
combat,1885
combat,1892
combat,1911
combat,1917
combat,2322
combat,2354
combat,2984
combat,3035
attempt,20
attempt,29
attempt,54
attempt,257
attempt,344
attempt,466
attempt,867
attempt,1348
attempt,1506
attempt,1510
attempt,1569
attempt,1896
attempt,1901
attempt,1965
attempt,2354
attempt,2485
attempt,2722
attempt,2784
attempt,2861
theory,20
theory,50
theory,57
theory,291
theory,424
theory,698
theory,948
theory,1091
theory,1378
theory,1380
theory,1465
theory,1535
theory,1634
theory,1906
theory,1907
theory,1913
theory,1914
theory,2219
theory,2544
theory,2924
salt,20
salt,419
salt,424
salt,425
salt,426
salt,575
salt,940
salt,1919
salt,1920
salt,1922
salt,1923
salt,1924
salt,1926
salt,2115
salt,2116
salt,2719
salt,2991
salt,2993
marshes,20
marshes,1377
marshes,1382
marshes,1664
marshes,1689
marshes,1919
marshes,1920
marshes,1922
marshes,1926
marshes,2115
marshes,2116
marshes,2318
marshes,2384
marshes,2547
marshes,2552
marshes,2562
marshes,2639
marshes,2655
plains,20
plains,76
plains,286
plains,478
plains,1919
plains,1928
lesson,20
lesson,150
lesson,160
lesson,318
lesson,414
lesson,432
lesson,1014
lesson,1200
lesson,1214
lesson,1341
lesson,1773
lesson,1943
lesson,2196
lesson,2583
backpackers,20
backpackers,1943
types,20
types,21
types,23
types,29
types,123
types,602
types,696
types,700
types,950
types,1430
types,1658
types,1680
types,1878
types,1951
types,1952
types,1956
types,1957
types,1958
types,2132
types,2141
types,2148
types,2169
types,2185
types,2317
types,2320
types,2339
types,2364
types,2384
types,2389
types,2528
types,2563
types,2662
types,2775
types,2809
types,2819
types,2821
types,2824
types,2916
types,2917
types,2927
methods,20
methods,45
methods,109
methods,182
methods,206
methods,207
methods,215
methods,301
methods,347
methods,389
methods,408
methods,465
methods,653
methods,656
methods,693
methods,725
methods,792
methods,862
methods,930
methods,943
methods,949
methods,950
methods,953
methods,975
methods,982
methods,1078
methods,1219
methods,1260
methods,1272
methods,1276
methods,1313
methods,1466
methods,1483
methods,1652
methods,1685
methods,1840
methods,1878
methods,1895
methods,1958
methods,1978
methods,2032
methods,2217
methods,2226
methods,2350
methods,2682
condition,20
condition,685
condition,1031
condition,1360
condition,1896
condition,1958
condition,1978
condition,2001
condition,2032
condition,2033
condition,2041
condition,2127
condition,2297
condition,2298
condition,2302
condition,2315
condition,2316
condition,2320
condition,2324
condition,2755
condition,2768
condition,2839
condition,2947
wars,20
wars,84
wars,129
wars,163
wars,176
wars,184
wars,352
wars,413
wars,415
wars,432
wars,443
wars,454
wars,462
wars,477
wars,483
wars,510
wars,530
wars,534
wars,572
wars,618
wars,679
wars,776
wars,921
wars,922
wars,1010
wars,1088
wars,1289
wars,1353
wars,1371
wars,1375
wars,1754
wars,2045
wars,2103
wars,2265
wars,2455
wars,2569
wars,2984
wars,2991
hopes,20
hopes,1812
hopes,2045
hopes,2056
hopes,2697
allies,20
allies,241
allies,306
allies,629
allies,1597
allies,1604
allies,1675
allies,1681
allies,1688
allies,1690
allies,1692
allies,1693
allies,1776
allies,1871
allies,2045
allies,2319
allies,2366
allies,2553
allies,2566
allies,2567
allies,2640
allies,2656
essence,20
essence,209
essence,278
essence,443
essence,804
essence,811
essence,840
essence,1012
essence,1052
essence,1086
essence,1098
essence,1163
essence,1575
essence,1772
essence,2061
essence,2093
essence,2235
essence,2295
essence,2346
essence,2442
essence,2642
relationships,20
relationships,360
relationships,2061
relationships,2095
relationships,2097
relationships,2875
relationships,2886
heroes,21
heroes,215
heroes,787
heroes,874
heroes,968
heroes,1353
heroes,1375
heroes,2148
heroes,2168
heroes,2169
heroes,2480
heroes,2559
ability,21
ability,71
ability,89
ability,90
ability,99
ability,132
ability,139
ability,161
ability,172
ability,174
ability,195
ability,197
ability,222
ability,225
ability,387
ability,400
ability,485
ability,487
ability,518
ability,601
ability,628
ability,661
ability,673
ability,675
ability,676
ability,681
ability,776
ability,789
ability,795
ability,796
ability,797
ability,801
ability,805
ability,851
ability,853
ability,899
ability,900
ability,976
ability,995
ability,1037
ability,1039
ability,1042
ability,1073
ability,1084
ability,1103
ability,1110
ability,1173
ability,1256
ability,1371
ability,1377
ability,1443
ability,1452
ability,1480
ability,1494
ability,1610
ability,1651
ability,1654
ability,1690
ability,1780
ability,1829
ability,1834
ability,1849
ability,1850
ability,2042
ability,2047
ability,2048
ability,2049
ability,2053
ability,2103
ability,2146
ability,2169
ability,2196
ability,2235
ability,2263
ability,2300
ability,2435
ability,2438
ability,2491
ability,2501
ability,2515
ability,2517
ability,2567
ability,2610
ability,2616
ability,2659
ability,2772
ability,2791
ability,2792
ability,2794
ability,2848
ability,2875
ability,2882
ability,2886
ability,2905
ability,2922
ability,2939
ability,2944
ability,2956
ability,2970
confidence,21
confidence,648
confidence,766
confidence,1572
confidence,1780
confidence,1788
confidence,1789
confidence,1874
confidence,2062
confidence,2103
confidence,2108
confidence,2131
confidence,2159
confidence,2169
confidence,2186
confidence,2502
confidence,2861
confidence,2889
responsibility,21
responsibility,87
responsibility,88
responsibility,248
responsibility,250
responsibility,253
responsibility,267
responsibility,416
responsibility,517
responsibility,519
responsibility,711
responsibility,1066
responsibility,2041
responsibility,2069
responsibility,2095
responsibility,2186
responsibility,2188
responsibility,2502
